text,event,fv,count
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,profiting,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,concerned,other,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,discussions,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,session,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,eased,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,profit-taking,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,settles,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,eaten,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,regain,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0674.RAlIOa0fD5scVCa_1JyPbJg4V9dSHtwKFRD_GxP1gEaUo#text,opened,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,payout,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,recovery,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,responsive,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,closes,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,telegraphed,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,1.3,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,prompting,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,delay,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,reconsideration,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,telling,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0661.RArF-RXIXVqwjLzVquALXLxMNzNWQ3n73pd5HstQrcXZg#text,liquidate,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,criticism,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0679.RAx4VsgW5qHN0Q6XfGUHrAw3CUAKufYIck8iVeiersIjk#text,purchase,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0745.RA79ee56dGz4G4xuHLFwwiW_eYZvyEYK4xjLvaBkxOk88#text,selling,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0745.RA79ee56dGz4G4xuHLFwwiW_eYZvyEYK4xjLvaBkxOk88#text,willingness,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0973.RA2GuFFuMDxIXvN3A0F4p-1V8P0RYROQ28L7YXceBDDA0#text,handshake,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0981.RADx5p8JBNO_g_uTtGi_QE6yFUefGqa6LxmmN7jeC-9X0#text,remodeling,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_1003.RAhzKMCZrDvPWNRU1ggdehZvYCOPPpf5R8aeVqCaPFh00#text,outage,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0938.RAhIbwaw_8_aYTcNR8bHW9Tc8JVLus6fN-qhHWUtzvwZQ#text,successful,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0981.RADx5p8JBNO_g_uTtGi_QE6yFUefGqa6LxmmN7jeC-9X0#text,seek,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_1003.RAhzKMCZrDvPWNRU1ggdehZvYCOPPpf5R8aeVqCaPFh00#text,share,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_1040.RAwJf4I7NLjzDFZQDYBualz2WdI8Z-tsu7Xj3ou3RyWa0#text,paid,CT+,2
https://w3id.org/provcorp/np/protected/text/NYT19980206.0460.RAodc7usHwgJdoxYW0VtIIDlu2ai3zYTNx8Sei6hfQQnc#text,reflected,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19980212.0019.RAsYfpJvRRAD53aBvcokYppVw5orCWxIRK-2k7sZ_Nugo#text,panicked,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19980402.0453.RApS7C50ag46C9gikPMigyuV7Gq5O1I9FaaqjPdWWJBgw#text,seem,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,persevered,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,procedures,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19990505.0443.RA5CTH-aB3enXUEHsvwP99BQ1k_jwa_s6_ofpSV_1lg60#text,scheduled,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980115.2000.0186.RAeQs5brKaeAz6iprBi8uRDaumfskpbidd_khFuf5Gfo8#text,parole,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980213.2000.0313.RA0XMpXfEIlverATbchBvP-szIpd7qM49F1Lx_OiEpx1A#text,monitor,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,changing,Uu,1
https://w3id.org/provcorp/np/protected/text/VOA19980331.1700.1533.RACYf7oiVc95O40RgtJnTqF6ZS0CPj_RKw9L_CfrxAuFc#text,deciding,Uu,2
https://w3id.org/provcorp/np/protected/text/NYT19980206.0460.RAodc7usHwgJdoxYW0VtIIDlu2ai3zYTNx8Sei6hfQQnc#text,tumult,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19980206.0460.RAodc7usHwgJdoxYW0VtIIDlu2ai3zYTNx8Sei6hfQQnc#text,withstood,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19980424.0421.RAVHggZwhvOE5cGacruCXUunlTThOdvHUfR3v1J8z4AwE#text,uphold,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19980424.0421.RAVHggZwhvOE5cGacruCXUunlTThOdvHUfR3v1J8z4AwE#text,standing,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980115.2000.0186.RAeQs5brKaeAz6iprBi8uRDaumfskpbidd_khFuf5Gfo8#text,appeal,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980115.2000.0186.RAeQs5brKaeAz6iprBi8uRDaumfskpbidd_khFuf5Gfo8#text,stand,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980205.2000.1890.RA3WMH6uTyEEzOtmG3XqTxAk_FbRUWH2j5ufVbRbZ71pU#text,threat,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980205.2000.1890.RA3WMH6uTyEEzOtmG3XqTxAk_FbRUWH2j5ufVbRbZ71pU#text,real,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,bigotry,CT+,2
https://w3id.org/provcorp/np/protected/text/VOA19980305.1800.2603.RAu1I_rkD2rIIk3fd4bx8rar3b3nJ0ey3jwsyw2nw18W0#text,victims,CT-,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0173.RA3N-oMM_NS7qhWCkgFvj2NbQRGNM44RR0-zxcF7AG5DA#text,occasion,CT+,2
https://w3id.org/provcorp/np/protected/text/NYT19980206.0460.RAodc7usHwgJdoxYW0VtIIDlu2ai3zYTNx8Sei6hfQQnc#text,running,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19980206.0466.RATBeDQan4o8mbBP9VTxFTQsdirjy---y0lY7G_sYtKEY#text,suggestion,PS+,8
https://w3id.org/provcorp/np/protected/text/NYT19980206.0466.RATBeDQan4o8mbBP9VTxFTQsdirjy---y0lY7G_sYtKEY#text,pleased,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19980402.0453.RApS7C50ag46C9gikPMigyuV7Gq5O1I9FaaqjPdWWJBgw#text,stabbed,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980205.2000.1998.RATXLFo1rF0IZAUSg263spIEIe0-Q6I31yvM0yt6NyoDQ#text,demonstrating,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980213.2000.0313.RA0XMpXfEIlverATbchBvP-szIpd7qM49F1Lx_OiEpx1A#text,destroy,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,learning,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980306.2000.1675.RA0_sYrnVQHT2OLWCBGmLLx6BYws9Xx5ECT4PiV74vPYY#text,gunfire,CT+,1
https://w3id.org/provcorp/np/protected/text/VOA19980303.1600.2745.RAM7kT1QcSqxhRPGhtUFXE2mJcjl3l30T1j5MJow2iMV0#text,warns,CT+,1
https://w3id.org/provcorp/np/protected/text/VOA19980331.1700.1533.RACYf7oiVc95O40RgtJnTqF6ZS0CPj_RKw9L_CfrxAuFc#text,evolved,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0151.RAOEXDE3od-_V2EoVUqGTTTj6mLQJlu1hN97BsLh-AumE#text,running,CT+,4
https://w3id.org/provcorp/np/protected/text/XIE19990313.0229.RACQGdWjFTw_jD3eiOZqRtzy_hhEx1rZcHU7s19N9pLeU#text,admission,CT+,2
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0071.RAP7OR41W7GvH1C-BH71dq1xzROeUmLuy7pjkFpHEWXEE#text,enthusiastic,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0229.RACQGdWjFTw_jD3eiOZqRtzy_hhEx1rZcHU7s19N9pLeU#text,stabilize,Uu,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0229.RACQGdWjFTw_jD3eiOZqRtzy_hhEx1rZcHU7s19N9pLeU#text,enhance,CT+,1
https://w3id.org/provcorp/np/protected/text/ed980111.1130.0089.RAYlMhK9tYbEEXtGrZHcwRPsEH0CXfyBnuDtvRsHOvTZc#text,toured,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,scheduled,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,run,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0316.RAFjjwUmsDsZ4xpnSP6bIf7Njj6kShPWEitlCcL0WOISE#text,transaction,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,reached,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0551.RAn-ST4CCHKki-VD9Ir3d65l2jjkCMg1zbaJdgMeojmXY#text,transaction,PR+,2
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,loss,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0637.RA7pu4mAFYvkErASdbVUqKkOijqSsiXzYu8wB8Pg8kQdw#text,reached,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0695.RAWDsrIl_R1u4fId9rvMwTY-1HxmClthnGLiePCXvrIX4#text,buy,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0752.RANtXHvECdxyNvsd4kQRSHffFK1zbvO6y5GPaDTtmxXsE#text,record,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0928.RAwS2CfOnFXGVyg2We08qVto-AZ-z4VMQYTBfydTeD5b0#text,loss,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0981.RADx5p8JBNO_g_uTtGi_QE6yFUefGqa6LxmmN7jeC-9X0#text,owned,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1038.RA51VmB1iJT-5zqHlriQdnRLJAxQhQnOT2DfxHn0yIRLE#text,loss,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0068.RAAajUMVik9cKzahSirbarPrUcXNaGAbkq0NHMzy2D4v4#text,five,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0157.RAhRPp_EzU_xi_PiJfcpMp5GUBIvP42YVzuwE5znVNWG0#text,transaction,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0026.RAqVDliQg7089ljabZboxeufk6O0UJHuDiETOmVwpKtL4#text,beneficiaries,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,resigned,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0161.RA8aBMzICicS-d7M-xGmI5GPhrv1Com2i9E1oqMW0Wnww#text,loss,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0165.RAXjPZI60YSjcBZ-kDGc0Lxp9LTIddGqqeAuUhCfSZLAM#text,buy,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,loss,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,direct,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0344.RAXw6gOp2xk_UhoTTNZLBeMpbABOKfPf1J3iX6QhfU8no#text,assist,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,below,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0292.RA5b-EPnGsGaPMVd2hpsRqGiQHcbtqlpA2vqW36JNCFDQ#text,income,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0313.RAScz8g4O55OSWXx4cRc0w8iC1K1QR4ayKYUEIXE4z2zU#text,profit,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0332.RAEU912E2sn-muYznsXC81FzWklhWa8K4rHObeJdqe19M#text,own,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0376.RAP5aiILAxIQFJ4VbJBZvyVnkwMZU_1FqWu_JEkagr3uE#text,profit,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0505.RAMEWNAi1GpaEOqEuJoSOFttjz_4KUyl998VsKRZE5zS0#text,sales,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0575.RA3nJvTw9Y32t5YJowwf7lQ36B4lvfmrX5N6Y-mBH3LuU#text,sale,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0575.RA3nJvTw9Y32t5YJowwf7lQ36B4lvfmrX5N6Y-mBH3LuU#text,for,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0583.RACHp1oa0oAZVhZ4sQA8EmiKb5lbcHu_m7ETqaqau0vFc#text,for,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0661.RArF-RXIXVqwjLzVquALXLxMNzNWQ3n73pd5HstQrcXZg#text,for,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0709.RAyBZEh_wtOD5UCWOJ1yDaL92DID90eW6bCv2tS4lh4FI#text,income,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,comment,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0918.RAgeaFb7DB1PLoEbiSU4prnHAr9dC4pRV_WS2iEXCRAPQ#text,profit,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0924.RAledNq1odL17pcuxtOz3-nFEr3l9HKMYEuWWLzrwWRpc#text,income,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0938.RAhIbwaw_8_aYTcNR8bHW9Tc8JVLus6fN-qhHWUtzvwZQ#text,mail,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0938.RAhIbwaw_8_aYTcNR8bHW9Tc8JVLus6fN-qhHWUtzvwZQ#text,for,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0973.RA2GuFFuMDxIXvN3A0F4p-1V8P0RYROQ28L7YXceBDDA0#text,own,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,profit,CT-,4
https://w3id.org/provcorp/np/protected/text/wsj_0324.RANyaYbz0KR8IckOx7H5LFR_MshyjUZ70kL0tc2QkpSUQ#text,completed,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,acquire,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,benefit,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,attributed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,earned,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0612.RATLx2BJ-8_QhjVkofX21TEgj9pliVevV0iADPyi0oLYM#text,closing,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0650.RAx7pJD7coeG_Lxe_O6dfDxvGwmsoBYXZ8BVsjSyF2PPE#text,convertible,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0670.RAnj6ZbWWdQpYRr_beHlGFgoOqpDCSIeKy8uA-d4nXYAk#text,charge,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0679.RAx4VsgW5qHN0Q6XfGUHrAw3CUAKufYIck8iVeiersIjk#text,acquired,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0815.RA7xgc5tJIpFenqswuKW75gO_9F0JXxyjpL_EWwBjBavw#text,continuing,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0904.RA-y5G6LtXrGlIRskCbRC7hpfS30UNEjUorGUII2jPSZU#text,attributed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0938.RAhIbwaw_8_aYTcNR8bHW9Tc8JVLus6fN-qhHWUtzvwZQ#text,acquire,Uu,7
https://w3id.org/provcorp/np/protected/text/wsj_0150.RAW2Xj4yGF7Z1A597alAXGHNu5X9VZF0B7HT6z0igXe9U#text,cleared,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,earnings,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,charge,PR+,16
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,disposal,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,235,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,appointment,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0159.RAwb4twCXIKHeF8QB_UxhRAfbWzpIq82aek-EiaICfZW0#text,completed,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0168.RAwTJvUVO_uA7dpmJVSXiotdcRjWPh9aHHcxu-4Vq5omE#text,convertible,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0122.RA8sosUoMNH6Mn7buuTUaizUYvxlvQJnhubLQ4eMqk3yg#text,closing,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,144,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,becomes,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,continuing,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0325.RA5UqTKM-eawiVCFk1zXm100aoLF90UqHeDd1S6ggF2wA#text,program,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0471.RAiAzNe9ZDwKGX6uBEvzW-dMSLlm0rOTPl48iOak-Uh6E#text,suit,CT+,3
https://w3id.org/provcorp/np/protected/text/wsj_0527.RAIPjR2jgDHslUxJA-pi8VpBKHEuBQcvUaYxU0bv1Fg9A#text,requirements,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0527.RAIPjR2jgDHslUxJA-pi8VpBKHEuBQcvUaYxU0bv1Fg9A#text,write,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0557.RA0_JEZmEJ1FptMTkNdEIsn7AHNMz0d2By_2e_JL1D2WE#text,program,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,losses,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,increased,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0637.RA7pu4mAFYvkErASdbVUqKkOijqSsiXzYu8wB8Pg8kQdw#text,placement,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0667.RAzhTONpvcKBLUrEtgo2JGlk8gE0tz_GSQVeIyCUBW2vM#text,results,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0706.RAiOp4KFm89Z8DHkN8YVRa59IwaNtFnAYj3U9m6_loKlY#text,pay,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0713.RAievAN_-bA3b43eetxf9geyDnZcfA7aouqAVAVxsEJ3o#text,tendered,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,succeeds,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0798.RAt7R3c5Pk43TLEdkX-9_ZNrmEkLkduS3HKfhOQVhAxGQ#text,payments,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0816.RA1lxWu2MeD87LuUkNlJH4mjqCMYZMxMA1x1mq_0igHe8#text,prompted,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1003.RAhzKMCZrDvPWNRU1ggdehZvYCOPPpf5R8aeVqCaPFh00#text,reduction,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1006.RAI0Zk_KL-TDwOEoJgp29eYWy2CN72j9FHTeBMcyEYAq4#text,ended,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1035.RA6WFB2mnagnQbgNPbKVKz8y4xIKaOYmVEVKs63ybaffc#text,losses,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0173.RAUOe_zrKGoSsfGKXd9_eK2oFS4de-uqhL52AFXXFKB5U#text,high-flying,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,trim,PR+,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,ended,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0124.RAyHTVCajPRR3nyKe_ioL91LR0wsoe50qeZzbpezxWqAc#text,stepped,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0136.RAD5OAiR9QP1UCS81pkkBDqLLRGo4Y82Po5R9lQGXyxTM#text,start-up,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,irrelevant,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_1013.RAoHHvYRdlf42lrkp6EzjsFO_zJdrh7mg8Z-Wannb5duA#text,$8 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1013.RAoHHvYRdlf42lrkp6EzjsFO_zJdrh7mg8Z-Wannb5duA#text,buy-outs,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_1033.RAqsh29P2KYC4CNjXVPOCYRZH3cO6KAlJ41SmZHkbjFEs#text,$9.50 ,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_1035.RA6WFB2mnagnQbgNPbKVKz8y4xIKaOYmVEVKs63ybaffc#text,$7.40 ,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_1039.RAQRCNVq0hVQZ7XZ795ssF_MvejAEY4DQqp7HkYL30gmI#text,$534.30 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0161.RA8aBMzICicS-d7M-xGmI5GPhrv1Com2i9E1oqMW0Wnww#text,exploration,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,flat,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,increases,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0106.RANkA5vcpEBTWNjdi6GELsfrgazGJzmwbzc4UiMfy7B68#text,placement,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0124.RAyHTVCajPRR3nyKe_ioL91LR0wsoe50qeZzbpezxWqAc#text,results,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,losses,CT-,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,size,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,estimate,CT-,4
