text,eID,event,fact_value,relative_source,sourcePhrase
https://w3id.org/provcorp/np/protected/text/wsj_0168.RAwTJvUVO_uA7dpmJVSXiotdcRjWPh9aHHcxu-4Vq5omE#text,e2,sold,Uu,AUTHOR,Meridian National Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e11,said,CT+,AUTHOR,"Ratners 's chairman , Gerald Ratner"
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e3,said,CT+,AUTHOR,another concern
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e37,benefit,CT+,chairman_AUTHOR,"Ratners 's chairman , Gerald Ratner"
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e37,benefit,Uu,AUTHOR,"Ratners 's chairman , Gerald Ratner"
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e7,outbid,Uu,AUTHOR,another concern
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e7,outbid,Uu,concern_AUTHOR,another concern
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e8,offer,CT+,AUTHOR,another concern
https://w3id.org/provcorp/np/protected/text/wsj_0169.RAFM7CeV0JQwZALf-BxSLTzkoG9qdwk3uHCW4R6A869Ec#text,e8,offer,CT+,concern_AUTHOR,another concern
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e14,said,CT+,AUTHOR,The thrift
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e15,charges,CT+,thrift_AUTHOR,The thrift
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e15,charges,Uu,AUTHOR,The thrift
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1995,loss,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1995,loss,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1997,fluctuation,CT-,association_thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1997,fluctuation,CT-,thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1997,fluctuation,Uu,AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1997,fluctuation,Uu,association_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1998,earnings,PR+,association_thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1998,earnings,Uu,AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1998,earnings,Uu,association_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1998,earnings,Uu,thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1999,provision,CT+,company_AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e1999,provision,Uu,AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2,reported,CT+,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e20,achieve,PR+,association_thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e20,achieve,Uu,AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e20,achieve,Uu,association_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e20,achieve,Uu,thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2000,losses,CT-,company_AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2000,losses,Uu,AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2001,expects,CT+,thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2001,expects,Uu,AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2056,earnings,CT+,AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2056,earnings,CT+,company_AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2126,assuming,CT+,thrift_AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e2126,assuming,Uu,AUTHOR,The thrift the association
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e5,said,CT+,AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e6,drain,CT+,company_AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e6,drain,Uu,AUTHOR,the company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e7,said,CT+,AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e8,eliminate,CT+,company_AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,e8,eliminate,Uu,AUTHOR,The company
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e1,said,CT+,AUTHOR,First of America Bank Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e124,severance,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e124,severance,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e17,said,CT+,AUTHOR,"Kalamazoo , Mich.-based First of America"
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e18,eliminate,CT+,First_AUTHOR,"Kalamazoo , Mich.-based First of America"
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e18,eliminate,Uu,AUTHOR,"Kalamazoo , Mich.-based First of America"
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e19,said,CT+,AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e2,completed,CT+,First_AUTHOR,First of America Bank Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e2,completed,Uu,AUTHOR,First of America Bank Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e20,take,CT+,First_AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e20,take,Uu,AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e22,said,CT+,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e23,payments,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e23,payments,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e24,staying,CT-,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e24,staying,CT-,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e25,reduce,CT+,it_AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e25,reduce,Uu,AUTHOR,it
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e3,acquisition,CT+,First_AUTHOR,First of America Bank Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e3,acquisition,Uu,AUTHOR,First of America Bank Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e5,announced,CT+,AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e6,agreement,CT+,AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e6,agreement,CT+,First_AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e8,acquire,CT+,AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,e8,acquire,CT+,First_AUTHOR,First of America
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e11,effort,CT+,AUTHOR,Sony
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e13,hire,Uu,AUTHOR,Sony
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e15,run,Uu,AUTHOR,Sony
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e4,formed,CT+,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e4,formed,CT+,spokesman_AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e5,take,CT+,spokesman_AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e5,take,Uu,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e6,ownership,CT+,spokesman_AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e6,ownership,Uu,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,e7,said,CT+,AUTHOR,a spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e1,told,CT+,AUTHOR,Xerox Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e10,spread,CT+,She_AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e10,spread,Uu,AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e2,laying,CT+,Corp._AUTHOR,Xerox Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e2,laying,Uu,AUTHOR,Xerox Corp.
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e3,said,CT+,AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e4,told,CT+,spokeswoman_AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e4,told,Uu,AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e6,centralized,CT+,GEN_spokeswoman_AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e6,centralized,Uu,AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e6,centralized,Uu,GEN_AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e6,centralized,Uu,spokeswoman_AUTHOR,A spokeswoman for Crum & Forster
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e7,said,CT+,AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e8,result,CT+,She_AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e8,result,Uu,AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e82,move,CT+,AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0176.RAEwWfvjYpTHQ-faEHq9Y7RGNrhFtYUxiIn9ZaO4v1JNY#text,e82,move,CT+,She_AUTHOR,She
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e1,said,CT+,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e12,determine,Uu,AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e12,determine,Uu,officials_AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e14,participate,CT+,officials_AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e14,participate,Uu,AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e16,said,CT+,AUTHOR,the pharmaceutical company
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e17,anticipates,CT+,company_AUTHOR,the pharmaceutical company it
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e17,anticipates,Uu,AUTHOR,the pharmaceutical company it
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e2,offer,CT+,Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e2,offer,Uu,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e217,program,Uu,AUTHOR,Chairman Theodore Cooper
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e282,estimates,CT+,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e3,move,CT+,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e3,move,CT+,Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e31,called,CT+,AUTHOR,Chairman Theodore Cooper
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e34,questioned,CT+,AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e35,impact,Uu,AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e35,impact,Uu,analysts_AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e36,have,Uu,AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e36,have,Uu,analysts_AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e361,target,CT+,AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e361,target,Uu,spokesman_AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e38,end,CT+,AUTHOR,some analysts
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e39,move,CT+,Co._AUTHOR,Jonathan S. Gelles of Wertheim Schroder & Co
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e39,move,Uu,AUTHOR,Jonathan S. Gelles of Wertheim Schroder & Co
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e398,size,CT+,AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e398,size,CT+,officials_AUTHOR,Upjohn officials they
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e399,heard,CT-,spokesman_AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e399,heard,Uu,AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e40,said,CT+,AUTHOR,Jonathan S. Gelles of Wertheim Schroder & Co
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e42,take,Uu,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e43,estimated,CT+,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e44,leave,CT+,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e44,leave,CT+,Upjohn_AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e46,replaced,PS+,Upjohn_AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e46,replaced,Uu,AUTHOR,Upjohn 's estimates
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e5,expected,CT+,AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e5,expected,CT+,Co._AUTHOR,Upjohn Co.
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e54,said,CT+,AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e57,suggest,CT-,spokesman_AUTHOR,An Upjohn spokesman he
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e57,suggest,Uu,AUTHOR,An Upjohn spokesman he
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e58,spurred,PR-,spokesman_AUTHOR,An Upjohn spokesman he
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e58,spurred,Uu,AUTHOR,An Upjohn spokesman he
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e60,speculation,CT+,AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e60,speculation,Uu,spokesman_AUTHOR,An Upjohn spokesman
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,e64,said,CT+,AUTHOR,The spokesman
